,x,y,z,vx,vy,vz,roll,pitch,yaw
0.8725,-0.22916640503886845,0.11630137437494399,11.009686055096234,-1.041276713108411,0.5324841295379736,2.283096313893473,-0.14823978487431377,-0.14663817927178835,0.01090483481988137
0.8726,-0.2292705327101793,0.1163546227878978,11.009914364727623,-1.0416277795775928,0.5326664837246161,2.283336415707693,-0.14827425662519422,-0.14667154534143645,0.010909871008174258
0.8727,-0.22937469548813708,0.11640788943627026,11.010142698369194,-1.041978922114098,0.5328488791060539,2.283576505216764,-0.14830873266631928,-0.1467049150630646,0.010914908961165183
0.8728,-0.2294788933803485,0.11646117432418086,11.010371056019716,-1.0423301407242975,0.5330313156865928,2.2838165824164958,-0.14834321299788567,-0.14673828843657288,0.010919948679285082
0.8729,-0.2295831263944209,0.11651447745574953,11.010599437677957,-1.0426814354145613,0.533213793470538,2.2840566473026973,-0.14837769762009012,-0.1467716654618605,0.01092499016296496
0.873,-0.22968739453796236,0.11656779883509658,11.010827843342687,-1.043032806191258,0.5333963124621949,2.2842966998711765,-0.14841218653312982,-0.14680504613882706,0.010930033412635888
0.8731,-0.2297916978185815,0.1166211384663428,11.011056273012674,-1.0433842530607553,0.5335788726658682,2.2845367401177405,-0.14844667973720194,-0.14683843046737222,0.010935078428729006
0.8732000000000001,-0.22989603624388757,0.11667449635360938,11.011284726686686,-1.04373577602942,0.5337614740858629,2.284776768038196,-0.14848117723250365,-0.1468718184473956,0.010940125211675523
0.8733000000000001,-0.2300004098214905,0.11672787250101797,11.01151320436349,-1.0440873751036175,0.5339441167264833,2.2850167836283477,-0.14851567901923168,-0.14690521007879598,0.010945173761906712
0.8734000000000001,-0.23010481855900086,0.11678126691269063,11.011741706041853,-1.0444390502897127,0.5341268005920338,2.285256786884,-0.14855018509758366,-0.1469386053614734,0.010950224079853917
0.8735,-0.23020926246402984,0.11683467959274983,11.011970231720541,-1.044790801594069,0.5343095256868181,2.2854967778009567,-0.1485846954677572,-0.14697200429532664,0.010955276165948546
0.8736,-0.23031374154418924,0.11688811054531852,11.012198781398322,-1.045142629023049,0.5344922920151403,2.28573675637502,-0.1486192101299495,-0.14700540688025532,0.010960330020622081
0.8737,-0.23041825580709155,0.11694155977452003,11.012427355073958,-1.045494532583014,0.5346750995813037,2.2859767226019914,-0.1486537290843577,-0.14703881311615863,0.010965385644306064
0.8738,-0.23052280526034985,0.11699502728447816,11.012655952746218,-1.0458465122803244,0.5348579483896116,2.2862166764776712,-0.14868825233117988,-0.14707222300293576,0.010970443037432111
0.8739,-0.23062738991157788,0.11704851307931713,11.012884574413865,-1.0461985681213397,0.5350408384443672,2.2864566179978594,-0.14872277987061366,-0.14710563654048592,0.010975502200431902
0.874,-0.23073200976839,0.11710201716316157,11.013113220075665,-1.0465507001124181,0.5352237697498733,2.2866965471583547,-0.14875731170285622,-0.14713905372870828,0.010980563133737185
0.8741,-0.23083666483840123,0.11715553954013656,11.01334188973038,-1.0469029082599168,0.5354067423104324,2.286936463954955,-0.14879184782810606,-0.14717247456750204,0.010985625837779777
0.8742000000000001,-0.23094135512922723,0.1172090802143676,11.013570583376776,-1.047255192570192,0.5355897561303469,2.2871763683834576,-0.14882638824656036,-0.14720589905676595,0.010990690312991562
0.8743000000000001,-0.23104608064848425,0.11726263918998063,11.013799301013615,-1.047607553049599,0.5357728112139187,2.2874162604396577,-0.14886093295841762,-0.14723932719639965,0.010995756559804493
0.8744000000000001,-0.23115084140378922,0.11731621647110202,11.014028042639659,-1.0479599897044918,0.53595590756545,2.287656140119351,-0.14889548196387548,-0.14727275898630143,0.011000824578650589
0.8745,-0.23125563740275967,0.11736981206185856,11.01425680825367,-1.0483125025412234,0.5361390451892422,2.287896007418331,-0.14893003526313198,-0.1473061944263705,0.011005894369961937
0.8746,-0.2313604686530138,0.11742342596637749,11.014485597854412,-1.048665091566146,0.5363222240895967,2.2881358623323913,-0.1489645928563852,-0.14733963351650603,0.011010965934170691
0.8747,-0.2314653351621704,0.11747705818878645,11.014714411440645,-1.0490177567856103,0.5365054442708148,2.288375704857324,-0.14899915474383363,-0.14737307625660678,0.011016039271709075
0.8748,-0.23157023693784898,0.11753070873321353,11.01494324901113,-1.0493704982059662,0.5366887057371973,2.2886155349889203,-0.14903372092567535,-0.1474065226465715,0.01102111438300938
0.8749,-0.23167517398766957,0.11758437760378725,11.01517211056463,-1.0497233158335626,0.5368720084930448,2.288855352722971,-0.14906829140210842,-0.14743997268629938,0.011026191268503963
0.875,-0.23178014631925292,0.11763806480463655,11.0154009960999,-1.0500762096747476,0.5370553525426579,2.2890951580552654,-0.1491028661733318,-0.14747342637568872,0.011031269928625251
0.8751,-0.23188515394022038,0.11769177033989082,11.015629905615706,-1.0504291797358676,0.5372387378903367,2.289334950981592,-0.14913744523954353,-0.14750688371463871,0.01103635036380574
0.8752000000000001,-0.23199019685819397,0.11774549421367986,11.015858839110804,-1.0507822260232684,0.5374221645403813,2.289574731497738,-0.14917202860094259,-0.14754034470304767,0.011041432574477988
0.8753000000000001,-0.2320952750807963,0.1177992364301339,11.016087796583953,-1.0511353485432946,0.5376056324970913,2.2898144995994905,-0.14920661625772702,-0.14757380934081477,0.011046516561074627
0.8754000000000001,-0.23220038861565062,0.11785299699338361,11.016316778033913,-1.05148854730229,0.5377891417647661,2.290054255282635,-0.14924120821009623,-0.14760727762783832,0.011051602324028355
0.8755000000000001,-0.23230553747038085,0.11790677590756009,11.01654578345944,-1.0518418223065966,0.5379726923477051,2.290293998542957,-0.14927580445824828,-0.14764074956401663,0.011056689863771936
0.8756,-0.2324107216526115,0.11796057317679486,11.016774812859294,-1.0521951735625565,0.5381562842502072,2.29053372937624,-0.14931040500238257,-0.14767422514924888,0.011061779180738203
0.8757,-0.23251594116996777,0.11801438880521987,11.017003866232232,-1.0525486010765097,0.5383399174765713,2.290773447778266,-0.1493450098426976,-0.14770770438343295,0.011066870275360059
0.8758,-0.23262119603007542,0.11806822279696753,11.01723294357701,-1.0529021048547957,0.5385235920310958,2.2910131537448186,-0.14937961897939234,-0.147741187266468,0.011071963148070471
0.8759,-0.2327264862405609,0.11812207515617064,11.017462044892385,-1.053255684903753,0.538707307918079,2.2912528472716778,-0.14941423241266616,-0.14777467379825193,0.011077057799302478
0.876,-0.23283181180905127,0.11817594588696245,11.017691170177113,-1.0536093412297187,0.538891065141819,2.2914925283546244,-0.14944885014271803,-0.14780816397868346,0.011082154229489183
0.8761,-0.23293717274317424,0.11822983499347664,11.017920319429948,-1.053963073839029,0.5390748637066136,2.2917321969894373,-0.1494834721697469,-0.1478416578076609,0.01108725243906376
0.8762000000000001,-0.23304256905055815,0.1182837424798473,11.018149492649647,-1.0543168827380192,0.5392587036167604,2.2919718531718947,-0.14951809849395215,-0.14787515528508255,0.011092352428459448
0.8763000000000001,-0.23314800073883193,0.11833766835020898,11.018378689834964,-1.0546707679330232,0.5394425848765567,2.292211496897774,-0.1495527291155332,-0.14790865641084672,0.011097454198109558
0.8764000000000001,-0.23325346781562523,0.11839161260869664,11.018607910984654,-1.055024729430374,0.5396265074902996,2.292451128162852,-0.14958736403468942,-0.1479421611848517,0.011102557748447464
0.8765000000000001,-0.23335897028856825,0.11844557525944567,11.01883715609747,-1.055378767236404,0.539810471462286,2.2926907469629043,-0.14962200325162023,-0.14797566960699582,0.011107663079906611
0.8766,-0.23346450816529188,0.1184995563065919,11.019066425172166,-1.0557328813574436,0.5399944767968125,2.292930353293705,-0.14965664676652501,-0.14800918167717692,0.011112770192920512
0.8767,-0.2335700814534276,0.11855355575427158,11.019295718207497,-1.0560870717998232,0.5401785234981753,2.293169947151028,-0.14969129457960362,-0.14804269739529374,0.011117879087922748
0.8768,-0.2336756901606076,0.1186075736066214,11.019525035202212,-1.0564413385698712,0.5403626115706708,2.293409528530646,-0.14972594669105588,-0.14807621676124416,0.011122989765346966
0.8769,-0.2337813342944646,0.11866160986777846,11.019754376155065,-1.0567956816739157,0.5405467410185947,2.2936490974283306,-0.1497606031010812,-0.14810973977492603,0.011128102225626884
0.877,-0.233887013862632,0.11871566454188032,11.019983741064808,-1.0571501011182831,0.5407309118462427,2.293888653839853,-0.1497952638098794,-0.14814326643623765,0.011133216469196286
0.8771,-0.23399272887274383,0.11876973763306495,11.020213129930191,-1.0575045969092993,0.5409151240579102,2.2941281977609824,-0.14982992881765034,-0.1481767967450769,0.011138332496489023
0.8772000000000001,-0.23409847933243477,0.11882382914547074,11.020442542749967,-1.0578591690532888,0.5410993776578925,2.294367729187489,-0.1498645981245943,-0.1482103307013416,0.011143450307939015
0.8773000000000001,-0.2342042652493401,0.11887793908323653,11.020671979522886,-1.058213817556575,0.5412836726504845,2.2946072481151396,-0.1498992717309111,-0.14824386830493008,0.011148569903980254
0.8774000000000001,-0.23431008663109576,0.11893206745050158,11.020901440247698,-1.0585685424254805,0.5414680090399808,2.2948467545397024,-0.14993394963680062,-0.14827740955573976,0.011153691285046794
0.8775000000000001,-0.2344159434853383,0.11898621425140558,11.021130924923153,-1.0589233436663268,0.541652386830676,2.295086248456943,-0.14996863184246356,-0.14831095445366893,0.01115881445157276
0.8776,-0.23452183581970495,0.11904037949008865,11.021360433547999,-1.0592782212854341,0.5418368060268641,2.295325729862627,-0.15000331834809977,-0.148344502998615,0.011163939403992344
0.8777,-0.2346277636418335,0.11909456317069134,11.021589966120985,-1.0596331752891217,0.5420212666328392,2.2955651987525183,-0.15003800915390952,-0.1483780551904763,0.01116906614273981
0.8778,-0.2347337269593624,0.11914876529735462,11.02181952264086,-1.059988205683708,0.542205768652895,2.2958046551223807,-0.15007270426009356,-0.14841161102915024,0.011174194668249484
0.8779,-0.23483972577993076,0.1192029858742199,11.022049103106372,-1.06034331247551,0.5423903120913252,2.2960440989679762,-0.1501074036668517,-0.14844517051453465,0.011179324980955762
0.878,-0.23494576011117832,0.11925722490542903,11.02227870751627,-1.0606984956708438,0.5425748969524227,2.296283530285067,-0.15014210737438516,-0.14847873364652697,0.011184457081293111
0.8781,-0.23505182996074542,0.11931148239512428,11.022508335869299,-1.0610537552760249,0.5427595232404807,2.2965229490694132,-0.15017681538289418,-0.14851230042502506,0.011189590969696064
0.8782000000000001,-0.23515793533627302,0.11936575834744832,11.022737988164206,-1.0614090912973668,0.5429441909597921,2.296762355316775,-0.1502115276925795,-0.14854587084992676,0.011194726646599222
0.8783000000000001,-0.23526407624540277,0.1194200527665443,11.022967664399738,-1.0617645037411827,0.5431289001146492,2.29700174902291,-0.15024624430364186,-0.14857944492112907,0.011199864112437256
0.8784000000000001,-0.23537025269577688,0.11947436565655577,11.02319736457464,-1.0621199926137843,0.5433136507093443,2.297241130183578,-0.15028096521628198,-0.14861302263852982,0.0112050033676449
0.8785000000000001,-0.23547646469503827,0.1195286970216267,11.023427088687658,-1.0624755579214826,0.5434984427481696,2.297480498794534,-0.1503156904307006,-0.14864660400202645,0.011210144412656964
0.8786,-0.2355827122508304,0.11958304686590152,11.023656836737537,-1.0628311996705873,0.5436832762354168,2.2977198548515347,-0.15035041994709886,-0.14868018901151636,0.01121528724790832
0.8787,-0.23568899537079746,0.11963741519352505,11.023886608723021,-1.063186917867407,0.5438681511753776,2.2979591983503354,-0.15038515376567796,-0.14871377766689742,0.01122043187383391
0.8788,-0.2357953140625842,0.11969180200864259,11.024116404642857,-1.0635427125182493,0.5440530675723432,2.2981985292866893,-0.15041989188663862,-0.1487473699680666,0.011225578290868744
0.8789,-0.23590166833383602,0.11974620731539982,11.024346224495785,-1.063898583629421,0.5442380254306046,2.2984378476563503,-0.15045463431018247,-0.1487809659149213,0.011230726499447901
0.879,-0.23600805819219897,0.11980063111794288,11.02457606828055,-1.0642545312072274,0.5444230247544528,2.2986771534550705,-0.15048938103651022,-0.1488145655073585,0.01123587650000653
0.8791,-0.2361144836453197,0.11985507342041833,11.024805935995897,-1.064610555257973,0.5446080655481783,2.2989164466786014,-0.1505241320658235,-0.14884816874527607,0.011241028292979844
0.8792000000000001,-0.2362209447008455,0.11990953422697315,11.025035827640565,-1.0649666557879613,0.5447931478160716,2.299155727322693,-0.15055888739832346,-0.14888177562857097,0.011246181878803127
0.8793000000000001,-0.2363274413664243,0.11996401354175476,11.025265743213296,-1.0653228328034945,0.5449782715624226,2.2993949953830946,-0.15059364703421174,-0.14891538615714017,0.011251337257911729
0.8794000000000001,-0.23643397364970464,0.12001851136891101,11.025495682712835,-1.0656790863108738,0.5451634367915213,2.2996342508555547,-0.15062841097368995,-0.1489490003308811,0.01125649443074107
0.8795000000000001,-0.23654054155833573,0.12007302771259017,11.025725646137921,-1.0660354163163996,0.5453486435076574,2.2998734937358214,-0.15066317921695926,-0.14898261814969072,0.011261653397726641
0.8796,-0.23664714509996737,0.12012756257694093,11.025955633487294,-1.066391822826371,0.5455338917151202,2.300112724019641,-0.15069795176422174,-0.14901623961346644,0.011266814159303997
0.8797,-0.23675378428225,0.12018211596611245,11.026185644759696,-1.0667483058470857,0.545719181418199,2.300351941702759,-0.150732728615679,-0.1490498647221048,0.01127197671590876
0.8798,-0.2368604591128347,0.12023668788425426,11.026415679953866,-1.0671048653848412,0.5459045126211824,2.30059114678092,-0.15076750977153264,-0.1490834934755032,0.011277141067976627
0.8799,-0.2369671695993732,0.12029127833551638,11.026645739068544,-1.067461501445933,0.5460898853283593,2.3008303392498686,-0.15080229523198474,-0.14911712587355863,0.011282307215943357
0.88,-0.23707391574951778,0.12034588732404922,11.026875822102468,-1.0678182140366563,0.5462752995440181,2.301069519105347,-0.15083708499723736,-0.1491507619161676,0.011287475160244781
0.8801,-0.23718069757092144,0.12040051485400362,11.027105929054379,-1.0681750031633048,0.5464607552724469,2.3013086863430976,-0.1508718790674921,-0.14918440160322755,0.011292644901316795
0.8802000000000001,-0.23728751507123777,0.12045516092953086,11.027336059923012,-1.0685318688321712,0.5466462525179336,2.301547840958861,-0.1509066774429515,-0.14921804493463497,0.011297816439595366
0.8803000000000001,-0.237394368258121,0.12050982555478265,11.027566214707107,-1.0688888110495471,0.5468317912847661,2.3017869829483777,-0.15094148012381758,-0.14925169191028687,0.011302989775516529
0.8804000000000001,-0.23750125713922596,0.12056450873391113,11.027796393405403,-1.0692458298217231,0.5470173715772317,2.3020261123073866,-0.15097628711029243,-0.14928534253007975,0.011308164909516388
0.8805000000000001,-0.23760818172220813,0.12061921047106886,11.028026596016634,-1.0696029251549888,0.5472029933996176,2.302265229031626,-0.15101109840257854,-0.14931899679391059,0.011313341842031114
0.8806,-0.23771514201472363,0.12067393077040882,11.028256822539538,-1.0699600970556327,0.5473886567562108,2.3025043331168327,-0.15104591400087797,-0.14935265470167636,0.011318520573496946
0.8807,-0.2378221380244292,0.12072866963608445,11.02848707297285,-1.0703173455299422,0.5475743616512981,2.3027434245587437,-0.15108073390539323,-0.14938631625327314,0.011323701104350194
0.8808,-0.23792916975898218,0.12078342707224958,11.028717347315306,-1.0706746705842036,0.5477601080891659,2.3029825033530944,-0.15111555811632726,-0.14941998144859792,0.011328883435027233
0.8809,-0.2380362372260406,0.1208382030830585,11.02894764556564,-1.0710320722247022,0.5479458960741004,2.303221569495619,-0.15115038663388214,-0.1494536502875472,0.011334067565964508
0.881,-0.23814334043326305,0.12089299767266591,11.02917796772259,-1.0713895504577222,0.5481317256103876,2.303460622982051,-0.1511852194582608,-0.14948732277001753,0.011339253497598532
0.8811,-0.23825047938830882,0.12094781084522695,11.02940831378489,-1.0717471052895469,0.5483175967023133,2.3036996638081235,-0.15122005658966575,-0.14952099889590542,0.01134444123036589
0.8812000000000001,-0.23835765409883777,0.12100264260489718,11.029638683751271,-1.072104736726458,0.548503509354163,2.3039386919695675,-0.15125489802829994,-0.1495546786651074,0.011349630764703229
0.8813000000000001,-0.23846486457251043,0.1210574929558326,11.029869077620468,-1.0724624447747366,0.548689463570222,2.304177707462114,-0.15128974377436633,-0.14958836207752002,0.01135482210104727
0.8814000000000001,-0.2385721108169879,0.12111236190218962,11.030099495391214,-1.0728202294406628,0.5488754593547752,2.304416710281493,-0.15132459382806784,-0.14962204913303978,0.0113600152398348
0.8815000000000001,-0.23867939283993198,0.1211672494481251,11.030329937062243,-1.0731780907305153,0.5490614967121076,2.3046557004234334,-0.15135944818960745,-0.14965573983156277,0.011365210181502675
0.8816,-0.23878671064900503,0.12122215559779631,11.030560402632286,-1.073536028650572,0.5492475756465035,2.304894677883663,-0.1513943068591881,-0.14968943417298552,0.011370406926487818
0.8817,-0.2388940642518701,0.12127708035536096,11.030790892100075,-1.0738940432071096,0.5494336961622474,2.3051336426579088,-0.15142916983701316,-0.14972313215720412,0.011375605475227223
0.8818,-0.2390014536561908,0.12133202372497719,11.03102140546434,-1.0742521344064035,0.5496198582636231,2.305372594741897,-0.1514640371232856,-0.14975683378411508,0.011380805828157951
0.8819,-0.23910887886963145,0.12138698571080354,11.031251942723815,-1.0746103022547286,0.5498060619549147,2.3056115341313523,-0.1514989087182088,-0.1497905390536145,0.011386007985717133
0.882,-0.2392163398998569,0.12144196631699904,11.031482503877228,-1.0749685467583583,0.5499923072404055,2.305850460821999,-0.1515337846219862,-0.14982424796559846,0.011391211948341966
0.8821,-0.23932383675453275,0.12149696554772307,11.031713088923311,-1.075326867923565,0.5501785941243789,2.3060893748095608,-0.15156866483482112,-0.14985796051996347,0.011396417716469718
0.8822000000000001,-0.23943136944132512,0.12155198340713551,11.031943697860791,-1.07568526575662,0.5503649226111179,2.3063282760897597,-0.151603549356917,-0.1498916767166052,0.011401625290537723
0.8823000000000001,-0.2395389379679008,0.12160701989939662,11.0321743306884,-1.0760437402637937,0.5505512927049055,2.3065671646583175,-0.15163843818847766,-0.1499253965554197,0.011406834670983386
0.8824000000000001,-0.23964654234192717,0.12166207502866712,11.032404987404867,-1.0764022914513551,0.5507377044100242,2.306806040510954,-0.15167333132970695,-0.14995912003630352,0.011412045858244181
0.8825000000000001,-0.2397541825710723,0.12171714879910812,11.032635668008918,-1.0767609193255727,0.5509241577307563,2.3070449036433893,-0.15170822878080825,-0.1499928471591523,0.011417258852757649
0.8826,-0.23986185866300486,0.1217722412148812,11.032866372499283,-1.0771196238927134,0.5511106526713839,2.307283754051342,-0.1517431305419854,-0.1500265779238621,0.011422473654961398
0.8827,-0.23996957062539412,0.12182735228014833,11.033097100874688,-1.0774784051590431,0.551297189236189,2.307522591730529,-0.15177803661344225,-0.15006031233032857,0.01142769026529311
0.8828,-0.24007731846591002,0.12188248199907195,11.03332785313386,-1.0778372631308268,0.5514837674294529,2.3077614166766676,-0.1518129469953826,-0.1500940503784478,0.01143290868419053
0.8829,-0.2401851021922231,0.1219376303758149,11.033558629275529,-1.0781961978143284,0.5516703872554573,2.3080002288854735,-0.1518478616880108,-0.15012779206811588,0.011438128912091472
0.883,-0.24029292181200454,0.12199279741454044,11.033789429298418,-1.0785552092158106,0.5518570487184831,2.3082390283526615,-0.1518827806915306,-0.15016153739922844,0.011443350949433825
0.8831,-0.2404007773329261,0.1220479831194123,11.034020253201254,-1.078914297341535,0.5520437518228112,2.3084778150739456,-0.1519177040061468,-0.1501952863716811,0.011448574796655538
0.8832000000000001,-0.24050866876266028,0.12210318749459458,11.034251100982761,-1.0792734621977627,0.5522304965727223,2.3087165890450385,-0.15195263163206274,-0.15022903898536955,0.011453800454194635
0.8833000000000001,-0.24061659610888006,0.12215841054425185,11.034481972641666,-1.0796327037907527,0.5524172829724967,2.3089553502616527,-0.15198756356948318,-0.15026279524018982,0.011459027922489207
0.8834000000000001,-0.24072455937925913,0.1222136522725491,11.034712868176692,-1.0799920221267638,0.5526041110264146,2.309194098719499,-0.15202249981861282,-0.15029655513603712,0.01146425720197741
0.8835000000000001,-0.24083255858147182,0.12226891268365174,11.034943787586563,-1.0803514172120532,0.5527909807387559,2.3094328344142876,-0.15205744037965552,-0.15033031867280755,0.011469488293097477
0.8836,-0.24094059372319301,0.12232419178172561,11.035174730870004,-1.0807108890528774,0.5529778921138001,2.3096715573417277,-0.152092385252816,-0.1503640858503963,0.0114747211962877
0.8837,-0.2410486648120983,0.122379489570937,11.035405698025738,-1.0810704376554916,0.5531648451558268,2.3099102674975276,-0.15212733443829896,-0.15039785666869898,0.011479955911986446
0.8838,-0.24115677185586384,0.12243480605545258,11.035636689052488,-1.08143006302615,0.553351839869115,2.3101489648773947,-0.15216228793630915,-0.15043163112761126,0.01148519244063215
0.8839,-0.24126491486216645,0.12249014123943949,11.035867703948975,-1.0817897651711057,0.5535388762579436,2.3103876494770357,-0.15219724574705085,-0.15046540922702878,0.011490430782663314
0.884,-0.24137309383868355,0.1225454951270653,11.036098742713923,-1.0821495440966107,0.5537259543265914,2.3106263212921556,-0.15223220787072922,-0.15049919096684672,0.011495670938518509
0.8841,-0.2414813087930932,0.12260086772249795,11.036329805346053,-1.082509399808916,0.5539130740793368,2.310864980318459,-0.152267174307549,-0.15053297634696072,0.011500912908636376
0.8842000000000001,-0.2415895597330741,0.12265625902990589,11.036560891844085,-1.0828693323142713,0.5541002355204578,2.3111036265516494,-0.15230214505771533,-0.15056676536726554,0.011506156693455625
0.8843000000000001,-0.24169784666630553,0.12271166905345793,11.03679200220674,-1.0832293416189256,0.5542874386542326,2.31134225998743,-0.15233712012143297,-0.15060055802765726,0.011511402293415032
0.8844000000000001,-0.2418061696004674,0.12276709779732335,11.037023136432738,-1.0835894277291265,0.5544746834849387,2.311580880621502,-0.15237209949890707,-0.15063435432803063,0.011516649708953447
0.8845000000000001,-0.24191452854324033,0.12282254526567185,11.037254294520801,-1.0839495906511207,0.5546619700168535,2.3118194884495664,-0.1524070831903428,-0.15066815426828084,0.011521898940509782
0.8846,-0.24202292350230545,0.12287801146267353,11.037485476469646,-1.0843098303911538,0.5548492982542542,2.312058083467323,-0.15244207119594533,-0.15070195784830354,0.011527149988523023
0.8847,-0.24213135448534456,0.12293349639249895,11.037716682277994,-1.0846701469554703,0.555036668201418,2.312296665670471,-0.15247706351592027,-0.15073576506799347,0.011532402853432223
0.8848,-0.24223982150004011,0.12298900005931909,11.037947911944562,-1.0850305403503133,0.5552240798626212,2.312535235054708,-0.1525120601504728,-0.15076957592724627,0.011537657535676505
0.8849,-0.24234832455407515,0.12304452246730535,11.038179165468067,-1.0853910105819256,0.5554115332421405,2.312773791615731,-0.1525470610998081,-0.1508033904259567,0.011542914035695058
0.885,-0.24245686365513333,0.12310006362062957,11.038410442847228,-1.085751557656548,0.5555990283442521,2.3130123353492364,-0.15258206636413219,-0.1508372085640195,0.011548172353927142
0.8851,-0.24256543881089898,0.123155623523464,11.038641744080763,-1.0861121815804209,0.5557865651732319,2.3132508662509195,-0.15261707594365026,-0.15087103034133031,0.011553432490812088
0.8852000000000001,-0.24267405002905704,0.12321120217998133,11.038873069167389,-1.0864728823597833,0.5559741437333555,2.313489384316474,-0.15265208983856837,-0.1509048557577839,0.011558694446789291
0.8853000000000001,-0.24278269731729302,0.12326679959435466,11.03910441810582,-1.0868336600008734,0.5561617640288986,2.3137278895415934,-0.1526871080490917,-0.150938684813275,0.011563958222298219
0.8854000000000001,-0.2428913806832931,0.12332241577075755,11.039335790894775,-1.087194514509928,0.5563494260641363,2.3139663819219702,-0.15272213057542672,-0.1509725175076988,0.011569223817778406
0.8855000000000001,-0.2430001001347441,0.12337805071336395,11.039567187532967,-1.0875554458931829,0.5565371298433435,2.314204861453296,-0.15275715741777907,-0.15100635384095007,0.011574491233669458
0.8856,-0.2431088556793334,0.1234337044263483,11.039798608019112,-1.0879164541568729,0.556724875370795,2.3144433281312606,-0.15279218857635435,-0.15104019381292355,0.011579760470411047
0.8857,-0.2432176473247491,0.12348937691388537,11.040030052351925,-1.0882775393072317,0.5569126626507652,2.3146817819515544,-0.15282722405135907,-0.151074037423514,0.011585031528442915
0.8858,-0.24332647507867983,0.12354506818015044,11.04026152053012,-1.088638701350492,0.5571004916875285,2.3149202229098655,-0.15286226384299884,-0.15110788467261616,0.011590304408204874
0.8859,-0.2434353389488149,0.1236007782293192,11.04049301255241,-1.088999940292885,0.5572883624853587,2.3151586510018816,-0.15289730795148015,-0.15114173556012478,0.011595579110136802
0.886,-0.2435442389428442,0.12365650706556773,11.04072452841751,-1.0893612561406414,0.5574762750485297,2.3153970662232894,-0.15293235637700953,-0.15117559008593462,0.011600855634678652
0.8861,-0.24365317506845824,0.12371225469307258,11.040956068124132,-1.0897226488999905,0.5576642293813149,2.315635468569775,-0.15296740911979256,-0.15120944824994043,0.01160613398227044
0.8862,-0.24376214733334825,0.1237680211160107,11.041187631670988,-1.0900841185771606,0.5578522254879875,2.3158738580370226,-0.1530024661800362,-0.1512433100520365,0.011611414153352251
0.8863000000000001,-0.24387115574520596,0.12382380633855951,11.041419219056792,-1.0904456651783787,0.5580402633728206,2.3161122346207166,-0.15303752755794697,-0.1512771754921176,0.011616696148364244
0.8864000000000001,-0.2439802003117238,0.1238796103648968,11.041650830280254,-1.0908072887098712,0.558228343040087,2.3163505983165398,-0.1530725932537309,-0.15131104457007805,0.011621979967746643
0.8865000000000001,-0.24408928104059477,0.1239354331992008,11.041882465340086,-1.0911689891778629,0.5584164644940589,2.3165889491201743,-0.15310766326759495,-0.15134491728581256,0.011627265611939741
0.8866,-0.24419839793951256,0.12399127484565022,11.042114124234997,-1.0915307665885778,0.5586046277390088,2.316827287027301,-0.15314273759974562,-0.15137879363921547,0.011632553081383903
0.8867,-0.2443075510161714,0.12404713530842412,11.0423458069637,-1.091892620948239,0.5587928327792085,2.3170656120336,-0.15317781625038984,-0.15141267363018152,0.011637842376519561
0.8868,-0.24441674027826624,0.12410301459170205,11.042577513524904,-1.0922545522630678,0.5589810796189301,2.3173039241347513,-0.15321289921973413,-0.15144655725860456,0.011643133497787214
0.8869,-0.24452596573349256,0.12415891269966393,11.042809243917317,-1.0926165605392852,0.5591693682624448,2.317542223326432,-0.15324798650798588,-0.15148044452437937,0.011648426445627436
0.887,-0.2446352273895465,0.12421482963649018,11.043040998139649,-1.0929786457831108,0.559357698714024,2.31778050960432,-0.15328307811535158,-0.15151433542740023,0.011653721220480863
0.8871,-0.2447445252541248,0.12427076540636157,11.043272776190609,-1.093340808000763,0.5595460709779386,2.318018782964092,-0.15331817404203862,-0.151548229967561,0.011659017822788206
0.8872,-0.24485385933492487,0.12432672001345937,11.043504578068905,-1.0937030471984592,0.5597344850584595,2.3182570434014234,-0.15335327428825396,-0.15158212814475602,0.01166431625299024
0.8873000000000001,-0.24496322963964473,0.12438269346196522,11.043736403773245,-1.094065363382416,0.5599229409598571,2.3184952909119882,-0.15338837885420453,-0.15161602995887957,0.011669616511527816
0.8874000000000001,-0.24507263617598296,0.12443868575606121,11.043968253302337,-1.0944277565588485,0.5601114386864017,2.31873352549146,-0.15342348774009817,-0.15164993540982596,0.011674918598841845
0.8875000000000001,-0.24518207895163885,0.12449469689992984,11.044200126654886,-1.0947902267339709,0.5602999782423633,2.318971747135512,-0.15345860094614183,-0.15168384449748906,0.011680222515373314
0.8876000000000001,-0.24529155797431224,0.12455072689775408,11.0444320238296,-1.0951527739139961,0.5604885596320117,2.3192099558398156,-0.1534937184725429,-0.15171775722176317,0.011685528261563279
0.8877,-0.24540107325170363,0.12460677575371729,11.044663944825183,-1.0955153981051364,0.5606771828596164,2.3194481516000414,-0.15352884031950875,-0.15175167358254216,0.01169083583785286
0.8878,-0.24551062479151414,0.12466284347200325,11.044895889640344,-1.0958780993136026,0.5608658479294468,2.3196863344118595,-0.15356396648724724,-0.15178559357971988,0.011696145244683253
0.8879,-0.2456202126014455,0.1247189300567962,11.045127858273785,-1.0962408775456045,0.5610545548457718,2.3199245042709387,-0.15359909697596574,-0.15181951721319065,0.011701456482495716
0.888,-0.24572983668920007,0.12477503551228078,11.045359850724212,-1.0966037328073508,0.5612433036128601,2.3201626611729464,-0.1536342317858721,-0.15185344448284788,0.011706769551731583
